COD_REGIAO;COD_UF;COD_MUNICIPIO;COD_UFMUN
4;43;21634;4321634
4;43;21667;4321667
4;43;21709;4321709
4;43;21808;4321808
4;43;21832;4321832
4;43;21857;4321857
4;43;21907;4321907
4;43;21956;4321956
4;43;22004;4322004
4;43;22103;4322103
4;43;22152;4322152
4;43;22186;4322186
4;43;22202;4322202
4;43;22251;4322251
4;43;22301;4322301
4;43;22327;4322327
4;43;22343;4322343
4;43;22350;4322350
4;43;22376;4322376
4;43;22400;4322400
4;43;22509;4322509
4;43;22533;4322533
4;43;22541;4322541
4;43;22525;4322525
4;43;22558;4322558
4;43;22608;4322608
4;43;22707;4322707
4;43;22806;4322806
4;43;22855;4322855
4;43;22905;4322905
4;43;23002;4323002
4;43;23101;4323101
4;43;23200;4323200
4;43;23309;4323309
4;43;23358;4323358
4;43;23408;4323408
4;43;23457;4323457
4;43;23507;4323507
4;43;23606;4323606
4;43;23705;4323705
4;43;23754;4323754
4;43;23770;4323770
4;43;23804;4323804
5;50;00203;5000203
5;50;00252;5000252
5;50;00609;5000609
5;50;00708;5000708
5;50;00807;5000807
5;50;00856;5000856
5;50;00906;5000906
5;50;01003;5001003
5;50;01102;5001102
5;50;01243;5001243
5;50;01508;5001508
5;50;01904;5001904
5;50;02001;5002001
5;50;02100;5002100
5;50;02159;5002159
5;50;02209;5002209
5;50;02308;5002308
5;50;02407;5002407
5;50;02605;5002605
5;50;02704;5002704
5;50;02803;5002803
5;50;02902;5002902
5;50;02951;5002951
5;50;03108;5003108
5;50;03157;5003157
5;50;03207;5003207
5;50;03256;5003256
5;50;03306;5003306
5;50;03454;5003454
5;50;03488;5003488
5;50;03504;5003504
5;50;03702;5003702
5;50;03751;5003751
5;50;03801;5003801
5;50;03900;5003900
5;50;04007;5004007
5;50;04106;5004106
5;50;04304;5004304
5;50;04403;5004403
5;50;04502;5004502
5;50;04601;5004601
5;50;04700;5004700
5;50;04809;5004809
5;50;04908;5004908
5;50;05004;5005004
5;50;05103;5005103
5;50;05152;5005152
5;50;05202;5005202
5;50;05251;5005251
5;50;05400;5005400
5;50;05608;5005608
5;50;05681;5005681
5;50;05707;5005707
5;50;05806;5005806
5;50;06002;5006002
5;50;06200;5006200
5;50;06259;5006259
5;50;06275;5006275
5;50;06309;5006309
5;50;06358;5006358
5;50;06408;5006408
5;50;06606;5006606
5;50;06903;5006903
5;50;07109;5007109
5;50;07208;5007208
5;50;07307;5007307
5;50;07406;5007406
5;50;07505;5007505
5;50;07554;5007554
5;50;07695;5007695
5;50;07802;5007802
5;50;07703;5007703
5;50;07901;5007901
5;50;07935;5007935
5;50;07950;5007950
5;50;07976;5007976
5;50;08008;5008008
5;50;08305;5008305
5;50;08404;5008404
5;51;00102;5100102
5;51;00201;5100201
5;51;00250;5100250
5;51;00300;5100300
5;51;00359;5100359
5;51;00409;5100409
5;51;00508;5100508
5;51;00607;5100607
5;51;00805;5100805
5;51;01001;5101001
5;51;01209;5101209
5;51;01258;5101258
5;51;01308;5101308
5;51;01407;5101407
5;51;01605;5101605
5;51;01704;5101704
5;51;01803;5101803
5;51;01852;5101852
5;51;01902;5101902
5;51;02504;5102504
5;51;02603;5102603
5;51;02637;5102637
5;51;02678;5102678
5;51;02686;5102686
5;51;02694;5102694
5;51;02702;5102702
5;51;02793;5102793
5;51;02850;5102850
5;51;03007;5103007
5;51;03056;5103056
5;51;03106;5103106
5;51;03205;5103205
5;51;03254;5103254
5;51;03304;5103304
5;51;03353;5103353
5;51;03361;5103361
5;51;03379;5103379
5;51;03403;5103403
5;51;03437;5103437
5;51;03452;5103452
5;51;03502;5103502
5;51;03601;5103601
5;51;03700;5103700
5;51;03809;5103809
5;51;03858;5103858
5;51;03908;5103908
5;51;03957;5103957
5;51;04104;5104104
5;51;04203;5104203
5;51;04500;5104500
5;51;04526;5104526
5;51;04542;5104542
5;51;04559;5104559
5;51;04609;5104609
5;51;04807;5104807
5;51;04906;5104906
5;51;05002;5105002
5;51;05101;5105101
5;51;05150;5105150
5;51;05176;5105176
5;51;05200;5105200
5;51;05234;5105234
5;51;05259;5105259
5;51;05309;5105309
5;51;05580;5105580
5;51;05606;5105606
5;51;05622;5105622
5;51;05903;5105903
5;51;06000;5106000
5;51;06109;5106109
5;51;06158;5106158
5;51;06208;5106208
5;51;06216;5106216
5;51;08808;5108808
5;51;06182;5106182
5;51;08857;5108857
5;51;08907;5108907
5;51;08956;5108956
5;51;06224;5106224
5;51;06174;5106174
5;51;06232;5106232
5;51;06190;5106190
5;51;06240;5106240
5;51;06257;5106257
5;51;06273;5106273
5;51;06265;5106265
5;51;06315;5106315
5;51;06281;5106281
5;51;06299;5106299
5;51;06307;5106307
5;51;06372;5106372
5;51;06422;5106422
5;51;06455;5106455
5;51;06505;5106505
5;51;06653;5106653
5;51;06703;5106703
5;51;06752;5106752
5;51;06778;5106778
5;51;06802;5106802
5;51;06828;5106828
5;51;06851;5106851
5;51;07008;5107008
5;51;07040;5107040
5;51;07065;5107065
5;51;07156;5107156
5;51;07180;5107180
5;51;07198;5107198
5;51;07206;5107206
5;51;07578;5107578
5;51;07602;5107602
5;51;07701;5107701
5;51;07750;5107750
5;51;07248;5107248
5;51;07743;5107743
5;51;07768;5107768
5;51;07776;5107776
5;51;07263;5107263
5;51;07800;5107800
5;51;07792;5107792
5;51;07859;5107859
5;51;07297;5107297
5;51;07305;5107305
5;51;07354;5107354
5;51;07107;5107107
5;51;07404;5107404
5;51;07875;5107875
5;51;07883;5107883
5;51;07909;5107909
5;51;07925;5107925
5;51;07941;5107941
5;51;07958;5107958
5;51;08006;5108006
5;51;08055;5108055
5;51;08105;5108105
5;51;08204;5108204
5;51;08303;5108303
5;51;08352;5108352
5;51;08402;5108402
5;51;08501;5108501
5;51;05507;5105507
5;51;08600;5108600
5;52;00050;5200050
5;52;00100;5200100
5;52;00134;5200134
5;52;00159;5200159
5;52;00175;5200175
5;52;00209;5200209
5;52;00258;5200258
5;52;00308;5200308
5;52;00506;5200506
5;52;00555;5200555
5;52;00605;5200605
5;52;00803;5200803
5;52;00829;5200829
5;52;00852;5200852
5;52;00902;5200902
5;52;01108;5201108
5;52;01207;5201207
5;52;01306;5201306
5;52;01405;5201405
5;52;01454;5201454
5;52;01504;5201504
5;52;01603;5201603
5;52;01702;5201702
5;52;01801;5201801
5;52;02155;5202155
5;52;02353;5202353
5;52;02502;5202502
5;52;02601;5202601
5;52;02809;5202809
5;52;03104;5203104
5;52;03203;5203203
5;52;03302;5203302
5;52;03401;5203401
5;52;03500;5203500
5;52;03559;5203559
5;52;03575;5203575
5;52;03609;5203609
5;52;03807;5203807
5;52;03906;5203906
5;52;03939;5203939
5;52;03962;5203962
5;52;04003;5204003
5;52;04102;5204102
5;52;04201;5204201
5;52;04250;5204250
5;52;04300;5204300
5;52;04409;5204409
5;52;04508;5204508
5;52;04557;5204557
5;52;04607;5204607
5;52;04656;5204656
5;52;04706;5204706
5;52;04805;5204805
5;52;04854;5204854
5;52;04904;5204904
5;52;04953;5204953
5;52;05000;5205000
5;52;05059;5205059
5;52;05109;5205109
5;52;05208;5205208
5;52;05307;5205307
5;52;05406;5205406
5;52;05455;5205455
5;52;05471;5205471
5;52;05497;5205497
5;52;05513;5205513
5;52;05521;5205521
5;52;05703;5205703
5;52;05802;5205802
5;52;05901;5205901
5;52;06206;5206206
5;52;06305;5206305
5;52;06404;5206404
5;52;06503;5206503
5;52;06602;5206602
5;52;06701;5206701
5;52;06800;5206800
5;52;06909;5206909
5;52;07105;5207105
5;52;08301;5208301
5;52;07253;5207253
5;52;07352;5207352
5;52;07402;5207402
5;52;07501;5207501
5;52;07535;5207535
5;52;07600;5207600
5;52;07808;5207808
5;52;07907;5207907
5;52;08004;5208004
5;52;08103;5208103
5;52;08152;5208152
5;52;08400;5208400
5;52;08509;5208509
5;52;08608;5208608
5;52;08707;5208707
5;52;08806;5208806
5;52;08905;5208905
5;52;09101;5209101
5;52;09150;5209150
5;52;09200;5209200
5;52;09291;5209291
5;52;09408;5209408
5;52;09457;5209457
5;52;09606;5209606
5;52;09705;5209705
5;52;09804;5209804
5;52;09903;5209903
5;52;09937;5209937
5;52;09952;5209952
5;52;10000;5210000
5;52;10109;5210109
5;52;10158;5210158
5;52;10208;5210208
5;52;10307;5210307
5;52;10406;5210406
5;52;10562;5210562
5;52;10604;5210604
5;52;10802;5210802
5;52;10901;5210901
5;52;11008;5211008
5;52;11206;5211206
5;52;11305;5211305
5;52;11404;5211404
5;52;11503;5211503
5;52;11602;5211602
5;52;11701;5211701
5;52;11800;5211800
5;52;11909;5211909
5;52;12006;5212006
5;52;12055;5212055
5;52;12105;5212105
5;52;12204;5212204
5;52;12253;5212253
5;52;12303;5212303
5;52;12501;5212501
5;52;12600;5212600
5;52;12709;5212709
5;52;12808;5212808
5;52;12907;5212907
5;52;12956;5212956
5;52;13004;5213004
5;52;13053;5213053
5;52;13087;5213087
5;52;13103;5213103
5;52;13400;5213400
5;52;13509;5213509
5;52;13707;5213707
5;52;13756;5213756
5;52;13772;5213772
5;52;13806;5213806
5;52;13855;5213855
5;52;13905;5213905
5;52;14002;5214002
5;52;14051;5214051
5;52;14101;5214101
5;52;14408;5214408
5;52;14507;5214507
5;52;14606;5214606
5;52;14705;5214705
5;52;14804;5214804
5;52;14838;5214838
5;52;14861;5214861
5;52;14879;5214879
5;52;14903;5214903
5;52;15009;5215009
5;52;15207;5215207
5;52;15231;5215231
5;52;15256;5215256
5;52;15306;5215306
5;52;15405;5215405
5;52;15504;5215504
5;52;15603;5215603
5;52;15652;5215652
5;52;15702;5215702
5;52;15801;5215801
5;52;15900;5215900
5;52;16007;5216007
5;52;16304;5216304
5;52;16403;5216403
5;52;16452;5216452
5;52;16809;5216809
5;52;16908;5216908
5;52;17104;5217104
5;52;17203;5217203
5;52;17302;5217302
5;52;17401;5217401
5;52;17609;5217609
5;52;17708;5217708
5;52;18003;5218003
5;52;18052;5218052
5;52;18102;5218102
5;52;18300;5218300
5;52;18391;5218391
5;52;18508;5218508
5;52;18607;5218607
5;52;18706;5218706
5;52;18789;5218789
5;52;18805;5218805
5;52;18904;5218904
5;52;19001;5219001
5;52;19100;5219100
5;52;19209;5219209
5;52;19258;5219258
5;52;19308;5219308
5;52;19357;5219357
5;52;19407;5219407
5;52;19456;5219456
5;52;19506;5219506
5;52;19605;5219605
5;52;19704;5219704
5;52;19712;5219712
5;52;19738;5219738
5;52;19753;5219753
5;52;19803;5219803
5;52;19902;5219902
5;52;20058;5220058
5;52;20009;5220009
5;52;20108;5220108
5;52;20157;5220157
5;52;20207;5220207
5;52;20264;5220264
5;52;20280;5220280
5;52;20405;5220405
5;52;20454;5220454
5;52;20504;5220504
5;52;20603;5220603
5;52;20686;5220686
5;52;20702;5220702
5;52;21007;5221007
5;52;21080;5221080
5;52;21197;5221197
5;52;21304;5221304
5;52;21403;5221403
5;52;21452;5221452
5;52;21502;5221502
5;52;21551;5221551
5;52;21577;5221577
5;52;21601;5221601
5;52;21700;5221700
5;52;21809;5221809
5;52;21858;5221858
5;52;21908;5221908
5;52;22005;5222005
5;52;22054;5222054
5;52;22203;5222203
5;52;22302;5222302
5;53;00108;5300108
